shot_id,campaign,current_range,divertor_config,plasma_shape,preshot_description,postshot_description,timestamp,heating,pellets,rmp_coil
22756,M7,,Conventional,,"
reconfigure TAE PSU, repeat shot. SET RP to reciprocate.
","
shot OK
",2009-06-17 12:43:00,,False,
22757,M7,,Conventional,,"
Special for RFA : standard plasma shot + SW NBI (SS not ready yet)
","
Lost raidal position control - Homer locked to something at about 0.045s
",2009-06-17 13:02:00,,False,
22758,M7,,Conventional,,"
Repeat using magnetic control and delay radial expansion.
","
NOt bad shot, disrupt at 0.280 but OK till then. 
",2009-06-17 13:23:00,,False,
22759,M7,,Conventional,,"
High current and TF H mode. 22664 with i/b Helios at 2.0Bar (985,30). 2 off NBI.
","
Good beams and shot - a few biggish ELMS. Large mode (NTM?) limits betaP to 0.6 and finally locks killing shot
",2009-06-17 13:39:00,,False,
22760,M7,,Conventional,,"
adjust Ip to 0.64 and and Vloop rampup at 0.144. Scale Idiv by 0.75. TF to 0.437. f
","
early disruption while still on c/c.  fairly strong 15kHz mode grows and slows at 0.169
delay in separating from c/c, but q95 still quite a bit lower. betaN about 50% higher. 
",2009-06-17 14:00:00,,False,
22761,M7,,Conventional,,"
Adjust Vloop closer to actual to reduce Ip overshoot, revert to Idiv from 22759, disable SW NBI. 
","
Both beams fired inadvertently. Lost Homer OK at 0.190 - seems to have locked again 0.100 to 0.200. Close to MARFing during rampup (confused Homer?). ELMy H mode 0.170-0.200. Slow Z oscillations after 0.200. Ip about 20KA too high. 
",2009-06-17 14:21:00,,False,
22762,M7,,Conventional,,"
disbale SW NBI. Switch to magnetic control. Delay i/b Helios by 30ms (988), reduced Zp gain to 0.3.
","
Mode delayed by 20ms, but plasma still disrupts early.
",2009-06-17 14:40:00,,False,
22763,M7,,Conventional,,"
Switch on SW. Set Bt=0.404. Reduce Ip=0.573, modify LV and Idiv to match.
","
Reasonable match but plasma radius 4cm too small.
",2009-06-17 15:09:00,,False,
22764,M7,,Conventional,,"
Change to optical radial feedback.
","

",2009-06-17 15:26:00,,False,
22765,M7,,Conventional,,"
Repeat
","
Plasma inner gap too small.
",2009-06-17 15:41:00,,False,
22766,M7,,Conventional,,"
Increase Idiv by 10% to try to bring plasma off centre column.
","
Plasma disrupts earlier.
",2009-06-17 15:57:00,,False,
22767,M7,,Conventional,,"
Restore 22763. Increase plasma radius 4cm.
","

",2009-06-17 16:23:00,,False,
22768,M7,,Conventional,,"
Retry
","
OK - but H-mode could be better.
",2009-06-17 16:38:00,,False,
22769,M7,,Conventional,,"
Repeat. Increase beam power slightly. Change Zref+6mm
","
OK
",2009-06-17 16:58:00,,False,
22772,M7,,Conventional,,"
Standard plasma test shot (without FA3). 
","
Ok.
",2009-06-18 08:52:00,,False,
22773,M7,,Conventional,,"
Reload shot 22769 and increase midplane inboard gas puff plenum pressure to 2300 mbar.
","
Ok. Density only slightly higher than in reference shot.
",2009-06-18 09:09:00,,False,
22774,M7,,Conventional,,"
Reload 22664 and decrease midplane inboard gas puff plenum pressure to 1500 mbar. Reload ZREF from 22769.
","
Shot ok, but beam timing not perfect.
",2009-06-18 09:43:00,,False,
22775,M7,,Conventional,,"
Repeat with different beam timing. Restore ZREF from 22664 and increase midplane inboard gas puff plenum pressure to 1600 mbar.
","
Ok. Good shot but H-mode phase terminated by an IRE.
",2009-06-18 09:59:00,,False,
22776,M7,,Conventional,,"
Increase inboard midplane gas puff plenum pressure to 1750 mbar.
","
Ok. Very similar to previous shot.
",2009-06-18 10:15:00,,False,
22777,M7,,Conventional,,"
Decrease plasma current to 710 kA and magnetic field to 0.495 T.  Increase inboard midplane gas puff plenum pressure to 2000 mbar.
","
Ok, but IRE just before 300 ms.
",2009-06-18 10:31:00,,False,
22778,M7,,Conventional,,"
Restore 18817. Change MCS P1PS parameters to fall within present plant limits. 
","
Very late H-mode immediately terminated by and IRE.
",2009-06-18 10:50:00,,False,
22779,M7,,Conventional,,"
Repeat with higher inboard midplane gas puff plenum pressure.
","
Ok. Good shot. Dulcis in fundo this time instead of venenum in cauda...
",2009-06-18 11:07:00,,False,
22780,M7,,Conventional,,"
Reload 22254.
","
SS PINI didn't fire.
",2009-06-18 11:25:00,,False,
22781,M7,,Conventional,,"
Repeat.
","
Again no SS PINI, PIC set the start time too early.
",2009-06-18 11:41:00,,False,
22782,M7,,Conventional,,"
Repeat with SS PINI start time set to -30 ms.
","
No SW this time.
",2009-06-18 11:59:00,,False,
22783,M7,,Conventional,,"
Repeat.
","
Ok' Both beams there but IRE at about 220 ms.
",2009-06-18 12:15:00,,False,
22784,M7,,Conventional,,"
Increase fuelling by 10% during the first 200 ms of the discharge.
","
Better shot, went into H-mode, then back into L-mode and then into H-mode again. Still got a late IRE (around 380 ms).
",2009-06-18 12:38:00,,False,
22785,M7,,Conventional,,"
Changed ZREF waveform.
","
Got rid of the early H-mode. IRE at about 350 ms kills the late one.
",2009-06-18 12:56:00,,False,
22786,M7,,Conventional,,"
Repeat previous shot with IDIV wave form from 22255.
","
Ok, longer H-mode phase.
",2009-06-18 13:15:00,,False,
22787,M7,,Conventional,,"
Reload GAS waveforms from 22255 and increase fuelling by 10% in the first 200 ms of the discharge.
","
Ok. Plasma disrupted earlier at 345ms.
",2009-06-18 13:31:00,,False,
22788,M7,,Conventional,,"
Restore 22786 and repeat.
","
OK. Very nice repeat of... 22785.
",2009-06-18 13:46:00,,False,
22789,M7,,Conventional,,"
Change SW start time to 50ms (instead of 100ms).
","
Disruption before the end of the current ramp-up.
",2009-06-18 14:02:00,,False,
22790,M7,,Conventional,,"
Change SW start time to 150ms.
","
Good shot, good beams. Very similar to 22788. ITB visible on TS data.
",2009-06-18 14:17:00,,False,
22791,M7,,Conventional,,"
Change SW start time to 200ms.
","
SW died at 310ms. No H-mode.
",2009-06-18 14:33:00,,False,
22792,M7,,Conventional,,"
Change SW start time to 100ms and SS to 50ms.
","
OK. Got H-mode at same time as 22786 but goes to dithering regime at 330ms.
",2009-06-18 14:49:00,,False,
22793,M7,,Conventional,,"
Set start time to 100ms for both beams.
","
SW stopped firing at 240ms. Disruption at 330ms.
",2009-06-18 15:06:00,,False,
22794,M7,,Conventional,,"
Straight repeat.
","
No SS at all. Blame the NBI operator...
",2009-06-18 15:23:00,,False,
22795,M7,,Conventional,,"
Repeat to get both beams working.
","
Good shot.
",2009-06-18 15:40:00,,False,
22796,M7,,Conventional,,"
Change start time of both beams to 150ms.
","
SS didn't fire.  Synch problem (finger trouble?).
",2009-06-18 15:56:00,,False,
22797,M7,,Conventional,,"
Repeat.
","
SS didn't react again. 
",2009-06-18 16:11:00,,False,
22798,M7,,Conventional,,"
Change beams start times: SS at -30ms and SW at 100ms. Delay cut-off of flow-ref waveform by 30ms and decrease amplitude to keep total amount of injected gas.
","
SS modulated by two breakdowns in the middle of the shot. No H-mode.
",2009-06-18 16:30:00,,False,
22799,M7,,Conventional,,"
Repeat.
","
Good beams. IRE at 220ms.
",2009-06-18 16:46:00,,False,
22800,M7,,Conventional,,"
Change amplitude of flow-ref waveform back to its previous value (#21797) but keep delayed cut-off. SS asked to cut-off at 320ms.
","
SS had 2 breakdowns. H-mode at 300ms. Good shot.
",2009-06-18 17:01:00,,False,
22801,M7,,Conventional,,"
Change Ip waveform: partial ramp-down by 100kA between 230ms and 250ms. Restore flow-ref waveform from #22786. SS duration set back to maximum.
","
OK. IRE at the very beginning of the partial current ramp-down. Cause, effect or coincidence?
",2009-06-18 17:20:00,,False,
22802,M7,,Conventional,,"
Move the partial Ip ramp-down 30ms earlier (from 200 to 220).
","
Good shot. SS beam lost from 120 to 160ms. No IRE. H-mode from 280ms to 320ms.
",2009-06-18 17:36:00,,False,
22803,M7,,Conventional,,"
Restore 22786. Divide ZDgain by 2. Start both beams at 50ms.
","
SS didn't trigger.
",2009-06-18 17:56:00,,False,
22804,M7,,Conventional,,"
Make Ip ramp-up longer to reach 1MA with same rate (1MA reached at 190ms). 
Change Idiv: keep same ramp-up rate until 150ms, increase flat-top amplitude by 25%.
Set beams start time: SS=-30ms, SW=100ms.
","
Good beams. Disruption at the end of the current ramp-up.
",2009-06-18 18:12:00,,False,
22805,M7,,Conventional,,"
Set SW start time to 150ms. Increase duration of flow-ref waveform by 40ms.
","
SS had 3 breakdowns. Ran out of flux at 230ms. IRE at 205ms.
",2009-06-18 18:34:00,,False,
22806,M7,,Conventional,,"
Restore 22802.
Increase middle Ip ramp-down by 20ms to reach 600kA.
Beams start times: SS=-30ms, SW=100ms.
","
OK. IRE at the end of the middle Ip ramp-down.
",2009-06-18 18:49:00,,False,
22807,M7,,Conventional,,"
Restore 22134.
Beams timing: SS = 70 to 250ms, SW = 210 to 350ms.
Set Ruby TS at 270ms.
Deselect FA3.
","
OK.
",2009-06-18 19:04:00,,False,
22810,M7,,Conventional,,"
Standard shot.
","
OK.
",2009-06-19 09:09:00,,False,
22811,M7,,Conventional,,"
TAE program. Repeat 22755.
","
OK.
",2009-06-19 09:26:00,,False,
22812,M7,,Conventional,,"
Repeat (with a different TAE waveform).
","
OK
",2009-06-19 09:42:00,,False,
22813,M7,,Conventional,,"
Restore 22756.
","
OK.
",2009-06-19 09:59:00,,False,
22814,M7,,Conventional,,"
Restore 18487, deselect FA3.
","
OK
",2009-06-19 10:15:00,,False,
22816,M7,,Conventional,,"
Repeat.
","
OK
",2009-06-19 11:04:00,,False,
22817,M7,,Conventional,,"
Repeat 22155. Require 1MW from SS beam starting at 70ms.
","
The SL is an idiot and forgot to restore the shot (i.e. this shot is the same as the previous one with a beam in it).
",2009-06-19 11:22:00,,False,
22818,M7,,Conventional,,"
Repeat.
","
No beam.
",2009-06-19 11:38:00,,False,
22819,M7,,Conventional,,"
Repeat.
","
Good shot.
",2009-06-19 11:54:00,,False,
22820,M7,,Conventional,,"
Deselect lower inboard gas puff (waveform 12). We had to decrease the flowref from 40 to 30 10**21 D2/s, because we cannot provide that much gas anymore. Move Ruby time to 250ms.
","
Bullet cameras not triggered.
",2009-06-19 12:11:00,,False,
22821,M7,,Conventional,,"
Try to keep inner strike point on the Langmuir probes. Increase IDIV by 15 kA.
","
IDIV change only 5 kA since, previously P2 hit 0 at 0.151s, now divertor current is well controlled, but discharge  
",2009-06-19 12:34:00,,False,
22822,M7,,Conventional,,"
Try to stabilize the discharge by increase the outer radius with adding two points (0.25, 3) and (0.5,3) in DRREF 
","
Change in DRREF made no change in R_out, that's magnetic control for you. Can't be certain though, since EFIT is constraint by Da which is wrong at these high densities.
",2009-06-19 13:04:00,,False,
22823,M7,,Conventional,,"
Try to bring strike points down a bit more by increasing IDIV, and aim for a density flat-top whilst maintaining a full puff in GAS 12. (disable gas 1,4 and 11 from 0.17s, and maintain maximum possible flow rate) 
","
Good shot, full solenoid swing, flat-top density at the right level, but from 0.3s rather than 0.25s, and lower than target, strike point position good 
",2009-06-19 13:34:00,,False,
22824,M7,,Conventional,,"
Increase density to maximum possible by adding m-HFS puff at 2.3 bar
","
Got quite a bit of density, but shot disrupted at 0.245 because q95~2
",2009-06-19 13:57:00,,False,
22825,M7,,Conventional,,"
m-HFS puff at 2 bar, increase heating to try to burn through the possible detachment: SS to 1.8 MW (66 kV) 0.07s to 0.25s, SW to 1.5 MW (59 kV) 0.07s to 0.4s, SW and SS were already selected
","
SS beam only from 0.22s, good SW beam 
",2009-06-19 14:22:00,,False,
22826,M7,,Conventional,,"
Repeat with m-HFS pressure at 1.8bar and try to get both beams (SS starting from -0.03s) 
","
Disrupts early at 0.2 s
",2009-06-19 14:40:00,,False,
22827,M7,,Conventional,,"
Repeat with SS only 
","
To short again, seems to be the early beam, strange at this density
",2009-06-19 14:59:00,,False,
22828,M7,,Conventional,,"
Repeat 22823 with SS from 0.07s  (1.8MW), and SW from 0.29s  
","
Good shot, nice beams, good flat-top
",2009-06-19 15:19:00,,False,
22829,M7,,Conventional,,"
Try to prolong the density flat-top by ramping the density faster, 
RP plunge in (using rpprog, 0.11,8,0.13,0,0.07)
","
Slightly longer flat-top, but has a little dent at 0.22 when the valves are shut
",2009-06-19 15:45:00,,False,
22830,M7,,Conventional,,"
Remove the dip in the fuelling to get rid of the dent, introduce Ne (0.5bar) from IBLI from 0.23 until the end of the shot (Gas 10), 5 V, select PV8, prior tests with gasprog did suggest the system was working
","
SS beam delayed to 0.138s, shot too short, not much Ne seen.
",2009-06-19 16:13:00,,False,
22831,M7,,Conventional,,"
Reload 22823 and add Ne puff from IBLI from 0.15s, to 0.4s 6V
","
Shot a bit short, Ne comes in according to SXR
",2009-06-19 16:30:00,,False,
22922,M7,,Conventional,,"
Repeat.
","
Good shot.
Current ramp-up noticeably different from reference, but might be linked to density or machine conditionning.
Flat-top shorter than ref and disruption at beginning of ramp-down (310ms).
",2009-09-02 10:00:00,,False,
22923,M7,,Conventional,,"
Repeat.
","
OK. Very similar to previous shot. Density is probably larger than in reference shot (larger flux consumption, bright color cam movies).
",2009-09-02 10:16:00,,False,
22924,M7,,Conventional,,"
Repeat.
","
Dataq fatal abort. No obvious reason.
",2009-09-02 10:33:00,,False,
22925,M7,,Conventional,,"
Repeat.
","
OK. Disruption occurred later in ramp-down.
",2009-09-02 11:01:00,,False,
22932,M7,,Conventional,,"
Standard shot (reload 22930).
","
OK. The Ip flat top lasts longer than in previous plasma shots, probably because the previous shot was a PF test without plasma but still got a GDC.
",2009-09-02 12:56:00,,False,
22933,M7,,Conventional,,"
Repeat.
","
OK. A bit shorter than the previous shot.
",2009-09-02 13:12:00,,False,
22935,M7,,Conventional,,"
Standard shot (restore 22930).
","
OK
",2009-09-02 13:47:00,,False,
22937,M7,,Conventional,,"
Standard shot.
","
OK.
",2009-09-02 14:20:00,,False,
22941,M7,,Conventional,,"
Standard shot (restore 21308). Again FA3 deselected.
","
OK. D-alpha signals have right kind of amplitude again.
Not a perfect repeat of 21308: Loop voltage a bit high, density rises near the end, flake of something burns off at 0.22s.
",2009-09-04 09:55:00,,False,
22942,M7,,Conventional,,"
Repeat.
","
OK. Looks similar to the previous shot.
",2009-09-04 10:12:00,,False,
22943,M7,,Conventional,,"
Repeat.
","
OK.
",2009-09-04 10:27:00,,False,
22944,M7,,Conventional,,"
Restoring a low density shot (17176).
","
OK. Reasonably good repeat.
",2009-09-04 10:45:00,,False,
22946,M7,,Conventional,,"
Repeat.
","
OK.
",2009-09-04 11:08:00,,False,
22947,M7,,Conventional,,"
Repeat.
","
OK.
",2009-09-04 11:31:00,,False,
22948,M7,,Conventional,,"
Restore higher density, standard shot 21308 again.
","
OK. Good repeat of 22943.
",2009-09-04 11:50:00,,False,
22949,M7,,Conventional,,"
Repeat.
","
OK.
",2009-09-04 12:05:00,,False,
22951,M7,,Conventional,,"
Repeat
","
OK
",2009-09-04 12:36:00,,False,
22952,M7,,Conventional,,"
Restore lower density shot, 17176 (actually use 22947)
","
Okay
",2009-09-04 12:53:00,,False,
22953,M7,,Conventional,,"
Repeat
","
OK
",2009-09-04 13:12:00,,False,
22957,M7,,Conventional,,"
Repeat
","
OK
",2009-09-04 14:18:00,,False,
22958,M7,,Conventional,,"
Reload lower density shot
","
OK
",2009-09-04 14:33:00,,False,
22959,M7,,Conventional,,"
Repeat
","
OK
",2009-09-04 14:53:00,,False,
22960,M7,,Conventional,,"
Repeat
","
OK
",2009-09-04 15:08:00,,False,
22965,M7,,Conventional,,"
retry
","
Homer dropped out at 0.050s causing oscillation in P4, P5 and plasma currents.  
Photron camera not working. 
",2009-09-07 13:17:00,,False,
22966,M7,,Conventional,,"
repeat
","
OK. Homer OK this time.  Photron and bullet cameras now working. 
",2009-09-07 13:32:00,,False,
22967,M7,,Conventional,,"
Repeat
","
Okay
",2009-09-07 13:58:00,,False,
22968,M7,,Conventional,,"
Repeat
","
Okay
",2009-09-07 14:14:00,,False,
22969,M7,,Conventional,,"
Repeat
","
Okay
",2009-09-07 14:29:00,,False,
22970,M7,,Conventional,,"
Repeat
","
Okay
",2009-09-07 14:47:00,,False,
22975,M7,,Conventional,,"
Standard plasma shot; disable FA3
","
OK
",2009-09-08 09:08:00,,False,
22976,M7,,Conventional,,"
Repeat
","
OK, problem with TS DATAC
",2009-09-08 09:35:00,,False,
22977,M7,,Conventional,,"
Repeat
","
ok - problem with TS dataq
",2009-09-08 10:08:00,,False,
22978,M7,,Conventional,,"
Reload 400 kA shot - put into density feedback - remove FA3
","
good shot line integrated density of 1.7e20 compared to 0.8e20 before so can double density at a cost of pulse length 
",2009-09-08 11:05:00,,False,
22979,M7,,Conventional,,"
reduce density to 1.2e20
","
OK
",2009-09-08 11:27:00,,False,
22981,M7,,Conventional,,"
Repeat.
","
OK.
",2009-09-08 12:22:00,,False,
22982,M7,,Conventional,,"
Repeat.
","
OK.
",2009-09-08 12:38:00,,False,
22983,M7,,Conventional,,"
Repeat.
","
OK.
",2009-09-08 13:03:00,,False,
22984,M7,,Conventional,,"
Repeat.
","
OK.
",2009-09-08 13:27:00,,False,
22985,M7,,Conventional,,"
Repeat.
","
OK.
",2009-09-08 13:44:00,,False,
22986,M7,,Conventional,,"
Lower density by 25% to try and increase the temperature.
","
OK. Plasma is hotter.
",2009-09-08 14:04:00,,False,
